deep learning  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Integrating Multi-Source Data for Rice Yield Prediction across China using Machine Learning and Deep Learning Approaches","Cao, Juan; Zhang, Zhao; Tao, Fulu; Zhang, Liangliang; Luo, Yuchuan; Zhang, Jing; Han, Jichong; Xie, Jun","","","","AGRICULTURAL AND FOREST METEOROLOGY","FEB 15 2021","2021","297","","","","","","","108275","10.1016/j.agrformet.2020.108275","","","165","41.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","48","48","56"
"Forecasting air quality time series using deep learning","Freeman, Brian S.; Taylor, Graham; Gharabaghi, Bahram; The, Jesse","","","","JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION","2018","2018","68","8","","","","866","886","","10.1080/10962247.2018.1459956","","","160","22.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","24","44","28","29","26"
"Evaluating Diffferent Machine Learning Methods for Upscaling Evapotranspiration from Flux Towers to the Regional Scale","Xu, Tongren; Guo, Zhixia; Liu, Shaomin; He, Xinlei; Meng, Yangfanyu; Xu, Ziwei; Xia, Youlong; Xiao, Jingfeng; Zhang, Yuan; Ma, Yanfei; Song, Lisheng","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AUG 27 2018","2018","123","16","","","","8674","8690","","10.1029/2018JD028447","","","159","22.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","23","33","29","29","26"
"Improving air quality prediction accuracy at larger temporal resolutions using deep learning and transfer learning techniques","Ma, Jun; Cheng, Jack C. P.; Lin, Changqing; Tan, Yi; Zhang, Jingcheng","","","","ATMOSPHERIC ENVIRONMENT","OCT 1 2019","2019","214","","","","","","","116885","10.1016/j.atmosenv.2019.116885","","","157","26.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","35","32","38","31"
"Communicating climate change risks in a skeptical world","Sterman, John D.","","","","CLIMATIC CHANGE","OCT 2011","2011","108","4","","","SI","811","826","","10.1007/s10584-011-0189-3","","","145","10.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","14","13","5","16","12","18","14","12","10","11","7"
"IMPROVING OCEANIC OVERFLOW REPRESENTATION IN CLIMATE MODELS The Gravity Current Entrainment Climate Process Team","Legg, Sonya; Briegleb, Bruce; Chang, Yeon; Chassignet, Eric P.; Danabasoglu, Gokhan; Ezer, Tal; Gordon, Arnold L.; Griffies, Stephen; Hallberg, Robert; Jackson, Laura; Large, William; Oezgoekmen, Tamay M.; Peters, Hartmut; Price, Jim; Riemenschneider, Ulrike; Wu, Wanli; Xu, Xiaobiao; Yang, Jiayan","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","MAY 2009","2009","90","5","","","","657","670","","10.1175/2008BAMS2667.1","","","143","8.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","15","11","9","13","8","13","10","9","13","6","6","7","7"
"Improving Data-Driven Global Weather Prediction Using Deep Convolutional Neural Networks on a Cubed Sphere","Weyn, Jonathan A.; Durran, Dale R.; Caruana, Rich","","","","JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS","SEP 2020","2020","12","9","","","","","","e2020MS002109","10.1029/2020MS002109","","","138","27.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","27","36","40"
"Sky View Factor footprints for urban climate modeling","Middel, Ariane; Lukasczyk, Jonas; Maciejewski, Ross; Demuzere, Matthias; Roth, Matthias","","","","URBAN CLIMATE","SEP 2018","2018","25","","","","","120","134","","10.1016/j.uclim.2018.05.004","","","123","17.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","27","29","13","20"
"Comparative assessment of environmental variables and machine learning algorithms for maize yield prediction in the US Midwest","Kang, Yanghui; Ozdogan, Mutlu; Zhu, Xiaojin; Ye, Zhiwei; Hain, Christopher; Anderson, Martha","","","","ENVIRONMENTAL RESEARCH LETTERS","JUN 2020","2020","15","6","","","","","","064005","10.1088/1748-9326/ab7df9","","","122","24.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","27","28","42"
"Predicting weather forecast uncertainty with machine learning","Scher, Sebastian; Messori, Gabriele","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","OCT 2018","2018","144","717","B","","","2830","2841","","10.1002/qj.3410","","","120","17.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","11","27","18","22","30"
"Data-driven predictions of a multiscale Lorenz 96 chaotic system using machine-learning methods: reservoir computing, artificial neural network, and long short-term memory network","Chattopadhyay, Ashesh; Hassanzadeh, Pedram; Subramanian, Devika","","","","NONLINEAR PROCESSES IN GEOPHYSICS","JUL 2 2020","2020","27","3","","","","373","389","","10.5194/npg-27-373-2020","","","116","23.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","23","37","21","22"
"Estimating Regional Ground-Level PM<sub>2.5</sub> Directly From Satellite Top-Of-Atmosphere Reflectance Using Deep Belief Networks","Shen, Huanfeng; Li, Tongwen; Yuan, Qiangqiang; Zhang, Liangpei","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","DEC 27 2018","2018","123","24","","","","13875","13886","","10.1029/2018JD028759","","","113","16.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","19","30","31","14","8"
"Estimating and understanding crop yields with explainable deep learning in the Indian Wheat Belt","Wolanin, Aleksandra; Mateo-Garcia, Gonzalo; Camps-Valls, Gustau; Gomez-Chova, Luis; Meroni, Michele; Duveiller, Gregory; Liangzhi, You; Guanter, Luis","","","","ENVIRONMENTAL RESEARCH LETTERS","FEB 2020","2020","15","2","","","","","","024019","10.1088/1748-9326/ab68ac","","","112","22.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","21","29","27","28"
"A Deep Neural Network Modeling Framework to Reduce Bias in Satellite Precipitation Products","Tao, Yumeng; Gao, Xiaogang; Hsu, Kuolin; Sorooshian, Soroosh; Ihler, Alexander","","","","JOURNAL OF HYDROMETEOROLOGY","MAR 2016","2016","17","3","","","","931","945","","10.1175/JHM-D-15-0075.1","","","112","12.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","8","12","20","18","21","20","8"
"Prediction of Rainfall Using Intensified LSTM Based Recurrent Neural Network with Weighted Linear Units","Poornima, S.; Pushpalatha, M.","","","","ATMOSPHERE","NOV 2019","2019","10","11","","","","","","668","10.3390/atmos10110668","","","107","17.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","16","20","31","24"
"Interpretable Deep Learning for Spatial Analysis of Severe Hailstorms","Gagne, David John, II; Haupt, Sue Ellen; Nychka, Douglas W.; Thompson, Gregory","","","","MONTHLY WEATHER REVIEW","AUG 2019","2019","147","8","","","","2827","2845","","10.1175/MWR-D-18-0316.1","","","107","17.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","21","27","17","18","17"
"Using Deep Learning to Estimate Tropical Cyclone Intensity from Satellite Passive Microwave Imagery","Wimmers, Anthony; Velden, Christopher; Cossuth, Joshua H.","","","","MONTHLY WEATHER REVIEW","JUN 2019","2019","147","6","","","","2261","2282","","10.1175/MWR-D-18-0391.1","","","107","17.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","18","17","21","25","19"
"PERSIANN-CNN: Precipitation Estimation from Remotely Sensed Information Using Artificial Neural Networks-Convolutional Neural Networks","Sadeghi, Mojtaba; Asanjan, Ata Akbari; Faridzad, Mohammad; Phu Nguyen; Hsu, Kuolin; Sorooshian, Soroosh; Braithwaite, Dan","","","","JOURNAL OF HYDROMETEOROLOGY","DEC 2019","2019","20","12","","","","2273","2289","","10.1175/JHM-D-19-0110.1","","","104","17.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","25","25","22","17"
"Data-Driven Medium-Range Weather Prediction With a Resnet Pretrained on Climate Simulations: A New Model for WeatherBench","Rasp, Stephan; Thuerey, Nils","","","","JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS","FEB 2021","2021","13","2","","","","","","e2020MS002405","10.1029/2020MS002405","","","101","25.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","24","29","34"
"Deep reinforcement learning for six degree-of-freedom planetary landing","Gaudet, Brian; Linares, Richard; Furfaro, Roberto","","","","ADVANCES IN SPACE RESEARCH","APR 1 2020","2020","65","7","","","","1723","1741","","10.1016/j.asr.2019.12.030","AAS/AIAA Astrodynamics Specialist Conference","AUG 19-23, 2018","101","20.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","21","28","28","21"
