linear regression  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Increasing frequency in off-season tropical cyclones and its relation to climate variability and change","Hernandez Ayala, Jose J.; Mendez-Tejeda, Rafael","","","","WEATHER AND CLIMATE DYNAMICS","DEC 3 2020","2020","1","2","","","","745","757","","10.5194/wcd-1-745-2020","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2"
"Comparison of Machine-Learning Algorithms for Near-Surface Air-Temperature Estimation from FY-4A AGRI Data","Zhou, Ke; Liu, Hailei; Deng, Xiaobo; Wang, Hao; Zhang, Shenglan","","","","ADVANCES IN METEOROLOGY","OCT 6 2020","2020","2020","","","","","","","8887364","10.1155/2020/8887364","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"Correction of mesoscale model daily precipitation data over Northwestern Himalaya","Devi, Usha; Shekhar, M. S.; Singh, G. P.","","","","THEORETICAL AND APPLIED CLIMATOLOGY","JAN 2021","2021","143","1-2","","","","51","60","","10.1007/s00704-020-03409-8","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Effectiveness of environmental management institutions in sustainable water resources management in the upper Pungwe River basin, Zimbabwe","Chitakira, M.; Nyikadzino, B.","","","","PHYSICS AND CHEMISTRY OF THE EARTH","OCT 2020","2020","118","","","","SI","","","102885","10.1016/j.pce.2020.102885","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"Climatology of Orographic Precipitation Gradients in the Contiguous Western United States","Bohne, Lucas; Strong, Courtenay; Steenburgh, W. James","","","","JOURNAL OF HYDROMETEOROLOGY","AUG 2020","2020","21","8","","","","1723","1740","","10.1175/JHM-D-19-0229.1","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2"
"An Updated Estimate of the Urban Heat Island Effect on Observed Local Warming Trends in Mainland China's 45 Urban Stations","Jin, Kai; Wang, Fei; Zong, Quanli; Qin, Peng; Liu, Chunxia","","","","JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","AUG 2020","2020","98","4","","","","787","799","","10.2151/jmsj.2020-040","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3"
"An uncertainty-based multivariate statistical approach to predict crop water footprint under climate change: a case study of Lake Dianchi Basin, China","Zhang, Yue; Huang, Kai; Yu, Yajuan; Wu, Linxiu","","","","NATURAL HAZARDS","OCT 2020","2020","104","1","","","","91","110","","10.1007/s11069-020-04159-6","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0"
"On the relationship between cloud water composition and cloud droplet number concentration","MacDonald, Alexander B.; Mardi, Ali Hossein; Dadashazar, Hossein; Aghdam, Mojtaba Azadi; Crosbie, Ewan; Jonsson, Haflidi H.; Flagan, Richard C.; Seinfeld, John H.; Sorooshian, Armin","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","JUL 2 2020","2020","20","13","","","","7645","7665","","10.5194/acp-20-7645-2020","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0"
"Fine scale surface climate in complex terrain using machine learning","Martin, Thomas C. M.; Rocha, Humberto R.; Perez, Gabriel M. P.","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","JAN 2021","2021","41","1","","","","233","250","","10.1002/joc.6617","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4"
"A Greenhouse Study of Concrete Grinding Residue Influences on Seedling Emergence and Early Growth of Selected Prairie Species","Luo, Chenyi; Wang, Zhuangji; Kordbacheh, Farnaz; Li, Shengting; Cetin, Bora; Ceylan, Halil; Horton, Robert","","","","WATER AIR AND SOIL POLLUTION","MAY 16 2020","2020","231","5","","","","","","253","10.1007/s11270-020-04580-4","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1"
"What controls post-harvest growth rates in the caatinga forest?","Pareyn, Frans G. C.; Pereira, Walter E.; Salcedo, Ignacio H.; Riegelhaupt, Enrique M.; Gomes, Elmo C.; Menecheli, Humberto T. F.; Skutsch, Margaret","","","","AGRICULTURAL AND FOREST METEOROLOGY","APR 15 2020","2020","284","","","","","","","107906","10.1016/j.agrformet.2020.107906","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1"
"The Behavior of Cadmium Leaching from Contaminated Soil by Nitrilotriacetic Acid: Implication for Cd-Contaminated Soil Remediation","Xie, Xianjun; Yang, Sen; Liu, Hongxing; Pi, Kunfu; Wang, Yanxin","","","","WATER AIR AND SOIL POLLUTION","APR 3 2020","2020","231","4","","","","","","166","10.1007/s11270-020-04545-7","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"Improving phenological monitoring of winter wheat by considering sensor spectral response in spatiotemporal image fusion","Cao, Ziyang; Chen, Shaohui; Gao, Feng; Li, Xueke","","","","PHYSICS AND CHEMISTRY OF THE EARTH","APR 2020","2020","116","","","","","","","102859","10.1016/j.pce.2020.102859","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2"
"Role of the Surface Boundary Conditions in Boreal Spring on the Interannual Variability of the Multistage Evolution of the East Asian Summer Monsoon","Oh, Hyoeun; Ha, Kyung-Ja","","","","JOURNAL OF CLIMATE","MAR 2020","2020","33","5","","","","1845","1861","","10.1175/JCLI-D-19-0249.1","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0"
"Modeling yield and backscatter using satellite derived biophysical variables of rice crop based on Artificial Neural Networks","Palakuru, Mahesh; Adamala, Sirisha; Bachina, Harish Babu","","","","JOURNAL OF AGROMETEOROLOGY","MAR 2020","2020","22","1","","","","41","47","","","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1"
"Response of middle atmospheric temperature to the 27 d solar cycle: an analysis of 13 years of microwave limb sounder data","Rong, Piao; von Savigny, Christian; Zhang, Chunmin; Hoffmann, Christoph G.; Schwartz, Michael J.","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","FEB 13 2020","2020","20","3","","","","1737","1755","","10.5194/acp-20-1737-2020","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1"
"Correction of Light Scattering-Based Total Suspended Particulate Measurements through Machine Learning","Guo, Qiaofeng; Zhu, Zhu; Cheng, Zhen; Xu, Shuhong; Wang, Xiaoliang; Duan, Yusen","","","","ATMOSPHERE","FEB 2020","2020","11","2","","","","","","139","10.3390/atmos11020139","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","0"
"Improving the dynamical seasonal prediction of western Pacific warm pool sea surface temperatures using a physical-empirical model","Chen, Ping; Sun, Bo","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","AUG 2020","2020","40","10","","","","4657","4675","","10.1002/joc.6481","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0"
"Mapping of daylight illumination levels using global solar radiation data in and around Istanbul, Turkey","Durna, Bihter; Sahin, Ahmet Duran","","","","WEATHER","JAN 2020","2020","75","1","","","","19","25","","10.1002/wea.3386","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1"
"Trends and rainfall tropicalization in Parana State, south of Brazil","Nascimento Jr, Lindberg; Rodrigues Silvestre, Miriam; Santa'Anna Neto, Joao Lima","","","","ATMOSFERA","2020","2020","33","1","","","","1","18","","10.20937/ATM.52441","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"Assessment of Spatial Distribution and Temporal Trends of Temperature in Iran","Asakereh, Hossein; Khosravi, Younes; Doostkamian, Mehdi; Solgimoghaddam, Mustafa","","","","ASIA-PACIFIC JOURNAL OF ATMOSPHERIC SCIENCES","NOV 2020","2020","56","4","","","SI","549","561","","10.1007/s13143-019-00150-9","","","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1"
