UNET  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Extreme and severe convective weather disasters: A dual-polarization radar nowcasting method based on physical constraints and a deep neural network model","Wang, Lei; Dong, Yuanchang; Zhang, Chenghong; Heng, Zhiwei","","","","ATMOSPHERIC RESEARCH","JUL 1 2023","2023","289","","","","","","","106750","10.1016/j.atmosres.2023.106750","","","3","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Development of a generalized model to classify various land covers for ALOS-2 L-Band images using semantic segmentation","Kotru, Rahul; Turkar, Varsha; Simu, Shreyas; De, Shaunak; Shaikh, Musab; Banerjee, Satyaswarup; Singh, Gulab; Das, Anup","","","","ADVANCES IN SPACE RESEARCH","DEC 15 2022","2022","70","12","","","","3811","3821","","10.1016/j.asr.2022.07.078","","","3","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"An automatic trough line identification method based on improved UNet","Cai, Yali; Li, Qian; Fan, Yin; Zhang, Liang; Huang, Hong; Ding, Xinya","","","","ATMOSPHERIC RESEARCH","DEC 15 2021","2021","264","","","","","","","105839","10.1016/j.atmosres.2021.105839","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Dynahead-YOLO-Otsu: an efficient DCNN-based landslide semantic segmentation method using remote sensing images","Han, Zheng; Fu, Bangjie; Fang, Zhenxiong; Li, Yange; Li, Jiaying; Jiang, Nan; Chen, Guangqi","","","","GEOMATICS NATURAL HAZARDS & RISK","DEC 31 2024","2024","15","1","","","","","","2398103","10.1080/19475705.2024.2398103","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"U-Net Models for Representing Wind Stress Anomalies over the Tropical Pacific and Their Integrations with an Intermediate Coupled Model for ENSO Studies","Du, Shuangying; Zhang, Rong-Hua","","","","ADVANCES IN ATMOSPHERIC SCIENCES","JUL 2024","2024","41","7","","","SI","1403","1416","","10.1007/s00376-023-3179-2","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Predicting Tropical Cyclone Formation with Deep Learning","Guyen, Quann; Kieu, Chanh","","","","WEATHER AND FORECASTING","JAN 2024","2024","39","1","","","","241","258","","10.1175/WAF-D-23-0103.1","","","2","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"An Ensemble Forecast Wind Field Correction Model with Multiple Factors and Spatio-Temporal Features","Chen, Min; Yang, Hao; Mao, Bo; Xie, Kaiwen; Chen, Chaoping; Dong, Yuanchang; Cheng, William","","","","ATMOSPHERE","NOV 2023","2023","14","11","","","","","","1650","10.3390/atmos14111650","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Investigating transformer-based models for spatial downscaling and correcting biases of near-surface temperature and wind-speed forecasts","Zhong, Xiaohui; Du, Fei; Chen, Lei; Wang, Zhibin; Li, Hao","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","JAN 2024","2024","150","758","","","","275","289","","10.1002/qj.4596","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"CTS-Unet : Urban change detection by convolutional Siamese concatenate network with Swin transformer","Heidary, Farnoosh; Yazdi, Mehran; Setoodeh, Peyman; Dehghani, Maryam","","","","ADVANCES IN SPACE RESEARCH","NOV 15 2023","2023","72","10","","","","4272","4281","","10.1016/j.asr.2023.07.069","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Combining OBIA, CNN, and UAV photogrammetry for automated avalanche deposit detection and characterization","Dewali, Sanjay Kumar; Jain, Kamal; Varshney, Devanshi; Dhamija, Sudhir; Pundir, Eaineesh","","","","ADVANCES IN SPACE RESEARCH","OCT 15 2023","2023","72","8","","","","3109","3132","","10.1016/j.asr.2023.06.033","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Improvement in the Forecasting of Low Visibility over Guizhou, China, Based on a Multi-Variable Deep Learning Model","He, Dongpo; Wang, Yuetong; Tang, Yuanzhi; Kong, Dexuan; Yang, Jing; Zhou, Wenyu; Li, Haishan; Wang, Fen","","","","ATMOSPHERE","JUL 2024","2024","15","7","","","","","","752","10.3390/atmos15070752","","","1","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Significant advancement in subseasonal-to-seasonal summer precipitation ensemble forecast skills in China mainland through an innovative hybrid CSG-UNET method","Lyu, Yang; Zhu, Shoupeng; Zhi, Xiefei; Wang, Jingyu; Ji, Yan; Fan, Yi; Dong, Fu","","","","ENVIRONMENTAL RESEARCH LETTERS","JUL 1 2024","2024","19","7","","","","","","074055","10.1088/1748-9326/ad5577","","","1","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Assessments of Data-Driven Deep Learning Models on One-Month Predictions of Pan-Arctic Sea Ice Thickness","Song, Chentao; Zhu, Jiang; Li, Xichen","","","","ADVANCES IN ATMOSPHERIC SCIENCES","JUL 2024","2024","41","7","","","SI","1379","1390","","10.1007/s00376-023-3259-3","","","1","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Calibration of Gridded Wind Speed Forecasts Based on Deep Learning","Yang, Xuan; Dai, Kan; Zhu, Yuejian","","","","JOURNAL OF METEOROLOGICAL RESEARCH","DEC 2023","2023","37","6","","","","757","774","","10.1007/s13351-023-3001-1","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Deep learning-driven end-to-end segmentation of Martian river valleys","Ding, Jian; Liu, Jin; Ning, Xiaolin; Gui, Mingzhen; Kang, Zhiwei","","","","ADVANCES IN SPACE RESEARCH","SEP 1 2023","2023","72","5","","","","1870","1883","","10.1016/j.asr.2023.05.014","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Intelligent identification of oceanic eddies in remote sensing data via Dual-Pyramid UNet","Zhao, Nan; Huang, Baoxiang; Zang, Xinmin; Ge, Linyao; Chen, Ge","","","","ATMOSPHERIC AND OCEANIC SCIENCE LETTERS","JUL 2023","2023","16","4","","","","","","100335","10.1016/j.aosl.2023.100335","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Multi-Scale Attention-Enhanced Deep Learning Model for Ionogram Automatic Scaling","Guo, Li; Xiong, Jiarong","","","","RADIO SCIENCE","MAR 2023","2023","58","3","","","","","","e2022RS007566","10.1029/2022RS007566","","","1","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"AI-based Correction of Wave Forecasts Using the Transformer-enhanced UNet Model","Cao, Yanzhao; Zhang, Shouwen; Lv, Guannan; Yu, Mengchao; Ai, Bo","","","","ADVANCES IN ATMOSPHERIC SCIENCES","JAN 2025","2025","42","1","","","SI","221","231","","10.1007/s00376-024-3319-3","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Convolutional Graph Neural Network with Novel Loss Strategies for Daily Temperature and Precipitation Statistical Downscaling over South China","Yan, Wenjie; Liu, Shengjun; Zou, Yulin; Liu, Xinru; Wen, Diyao; Hu, Yamin; Yang, Dangfu; Xie, Jiehong; Zhao, Liang","","","","ADVANCES IN ATMOSPHERIC SCIENCES","JAN 2025","2025","42","1","","","SI","232","247","","10.1007/s00376-024-3347-z","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
