neural network  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"An alternative approach to the parameterization of the momentum flux over the sea","Oost, WA; Oost, EM","","","","BOUNDARY-LAYER METEOROLOGY","DEC 2004","2004","113","3","","","","411","426","","10.1007/s10546-004-0488-6","","","10","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","1","1","1","2","0","0","0"
"A new approach to modelling the daytime lower ionosphere at auroral latitudes","McKinnell, LA; Friedrich, M; Steiner, RJ","","","Reinisch, BW; Bilitza, DK; McKinnell, LA","IRI: QUANTIFYING IONOSPERIC VARIABILITY","2004","2004","34","9","","","","1943","1948","","10.1016/j.asr.2004.05.005","Annual Workshop of the International-Reference-Ionosphere-Working-Group","OCT 06-10, 2003","10","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","2"
"Use of artificial neural networks for modelling chlorine residuals in water distribution systems","Gibbs, MS; Morgan, N; Maier, HR; Dandy, GC; Holmes, M; Nixon, JB","","","","MODSIM 2003: INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION, VOLS 1-4: VOL 1: NATURAL SYSTEMS, PT 1; VOL 2: NATURAL SYSTEMS, PT 2; VOL 3: SOCIO-ECONOMIC SYSTEMS; VOL 4: GENERAL SYSTEMS","2003","2003","","","","","","789","794","","","International Congress on Modelling and Simulation","JUL 14-17, 2003","10","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","2","0","0","1","1","0","1"
"Relationship between vertical wind shear and typhoon intensity change, and development of three-predictor intensity prediction model","Baik, JJ; Paek, JS","","","","JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","APR 2001","2001","79","2","","","","695","700","","10.2151/jmsj.79.695","","","10","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","3","0","0","0","1","0","2","0","0","0","1","0","0","0"
"Synoptic controls on upper Colorado River basin snowfall","McGinnis, DL","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","FEB 2000","2000","20","2","","","","131","149","","10.1002/(SICI)1097-0088(200002)20:2<131::AID-JOC465>3.0.CO;2-H","","","10","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","2","0","2","0","0","0","0"
"Study on ann-based multi-step prediction model of short-term climatic variation","Jin, L; Ju, WM; Miao, QL","","","","ADVANCES IN ATMOSPHERIC SCIENCES","2000","2000","17","1","","","","157","164","","","","","10","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0"
"Development and application of landslide susceptibility analysis techniques using Geographic information system (GIS)","Lee, S; Ryu, J; Min, K; Choi, W; Won, J","","","Stein, TI","IGARSS 2000: IEEE 2000 INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM, VOL I - VI, PROCEEDINGS","2000","2000","","","","","","319","321","","","IEEE International Geoscience and Remote Sensing Symposium","JUL 24-28, 2000","10","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","2","1","1","0","0","1","1"
"The use of SSM/I data in operational marine analysis","Gemmill, WH; Krasnopolsky, VM","","","","WEATHER AND FORECASTING","OCT 1999","1999","14","5","","","","789","800","","10.1175/1520-0434(1999)014<0789:TUOSID>2.0.CO;2","","","10","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","2","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Neural networks for the retrieval of water vapor and liquid water from radiometric data","Del Frate, F; Schiavon, G","","","","RADIO SCIENCE","SEP-OCT 1998","1998","33","5","","","","1373","1386","","10.1029/98RS02133","","","10","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"Hybrid interpolation approach for estimating the spatial variation of annual precipitation in the Macta basin, Algeria","Achite, Mohammed; Katipoglu, Okan Mert; Javari, Majid; Caloiero, Tommaso","","","","THEORETICAL AND APPLIED CLIMATOLOGY","FEB 2024","2024","155","2","","","","1139","1166","","10.1007/s00704-023-04685-w","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"Improvement of flood susceptibility mapping by introducing hybrid ensemble learning algorithms and high-resolution satellite imageries","Islam, Abu Reza Md. Towfiqul; Bappi, Md. Mijanur Rahman; Alqadhi, Saeed; Bindajam, Ahmed Ali; Mallick, Javed; Talukdar, Swapan","","","","NATURAL HAZARDS","OCT 2023","2023","119","1","","","","1","37","","10.1007/s11069-023-06106-7","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7"
"A Machine Learning Correction Model of the Winter Clear-Sky Temperature Bias over the Arctic Sea Ice in Atmospheric Reanalyses","Zampieri, Lorenzo; Arduini, Gabriele; Holland, Marika; Keeley, Sarah P. E.; Mogensen, Kristian; Shupe, Matthew D.; Tietsche, Steffen","","","","MONTHLY WEATHER REVIEW","JUN 2023","2023","151","6","","","","1443","1458","","10.1175/MWR-D-22-0130.1","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"Using artificial neural networks in the investigation of four moderate geomagnetic storms (mGSs) that occurred in 2015","Basciftci, Fuat","","","","ADVANCES IN SPACE RESEARCH","MAY 15 2023","2023","71","10","","","","4382","4400","","10.1016/j.asr.2023.01.001","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"Multi-Hour-Ahead Dst Index Prediction Using Multi-Fidelity Boosted Neural Networks","Hu, A.; Camporeale, E.; Swiger, B.","","","","SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS","APR 2023","2023","21","4","","","","","","e2022SW003286","10.1029/2022SW003286","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7"
"Neural-Network Parameterization of Subgrid Momentum Transport in the Atmosphere","Yuval, Janni; O'Gorman, Paul A.","","","","JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS","APR 2023","2023","15","4","","","","","","e2023MS003606","10.1029/2023MS003606","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7"
"Sustainable groundwater management using stacked LSTM with deep neural network","Alabdulkreem, Eatedal; Alruwais, Nuha; Mahgoub, Hany; Dutta, Ashit Kumar; Khalid, Majdi; Marzouk, Radwa; Motwakel, Abdelwahed; Drar, Suhanda","","","","URBAN CLIMATE","MAY 2023","2023","49","","","","","","","101469","10.1016/j.uclim.2023.101469","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4"
"Summertime Microscale Assessment and Prediction of Urban Thermal Comfort Zone Using Remote-Sensing Techniques for Kuwait","AlDousari, Ahmad E. E.; Kafy, Abdulla - Al; Saha, Milan; Fattah, Md. Abdul; Bakshi, Arpita; Rahaman, Zullyadini A. A.","","","","EARTH SYSTEMS AND ENVIRONMENT","JUN 2023","2023","7","2","","","","435","456","","10.1007/s41748-023-00340-6","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2"
"Prediction of breaking wave height by using artificial neural network-based approach","Duong, Nga Thanh; Tran, Khiem Quang; Luu, Loc Xuan; Tran, Linh Hoang","","","","OCEAN MODELLING","APR 2023","2023","182","","","","","","","102177","10.1016/j.ocemod.2023.102177","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6"
"Cloud-MobiNet: An Abridged Mobile-Net Convolutional Neural Network Model for Ground-Based Cloud Classification","Gyasi, Emmanuel Kwabena; Swarnalatha, Purushotham","","","","ATMOSPHERE","FEB 2023","2023","14","2","","","","","","280","10.3390/atmos14020280","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6"
"Convective Storm VIL and Lightning Nowcasting Using Satellite and Weather Radar Measurements Based on Multi-Task Learning Models","Li, Yang; Liu, Yubao; Sun, Rongfu; Guo, Fengxia; Xu, Xiaofeng; Xu, Haixiang","","","","ADVANCES IN ATMOSPHERIC SCIENCES","MAY 2023","2023","40","5","","","SI","887","899","","10.1007/s00376-022-2082-6","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5"
"Reliability of satellite-based precipitation products in capturing extreme precipitation indices over Iran","Keikhosravi-Kiany, Mohammad Sadegh; Masoodian, Seyed Abolfazl; Balling Jr, Robert C.","","","","ADVANCES IN SPACE RESEARCH","FEB 1 2023","2023","71","3","","","","1451","1472","","10.1016/j.asr.2022.10.003","","","9","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6"
