logistic regression  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Satellite monitoring of summer heat waves in the Paris metropolitan area","Dousset, Benedicte; Gourmelon, Francoise; Laaidi, Karine; Zeghnoun, Abdelkrim; Giraudet, Emmanuel; Bretin, Philippe; Mauri, Elena; Vandentorren, Stephanie","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","FEB 2011","2011","31","2","","","SI","313","323","","10.1002/joc.2222","7th International Conference on Urban Climate (ICUC-7)","JUN 29-JUL 03, 2009","181","12.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10","13","12","14","12","18","16","18","15","20","10","13"
"Forest Fire Susceptibility Modeling Using a Convolutional Neural Network for Yunnan Province of China","Zhang, Guoli; Wang, Ming; Liu, Kai","","","","INTERNATIONAL JOURNAL OF DISASTER RISK SCIENCE","SEP 2019","2019","10","3","","","","386","403","","10.1007/s13753-019-00233-1","","","180","30.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","26","43","46","48"
"GIS-based landslide susceptibility modelling: a comparative assessment of kernel logistic regression, Naive-Bayes tree, and alternating decision tree models","Chen, Wei; Xie, Xiaoshen; Peng, Jianbing; Wang, Jiale; Duan, Zhao; Hong, Haoyuan","","","","GEOMATICS NATURAL HAZARDS & RISK","2017","2017","8","2","","","","950","973","","10.1080/19475705.2017.1289250","","","176","22.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","18","32","29","28","30","22","12"
"Probabilistic forecast calibration using ECMWF and GFS ensemble reforecasts. Part II: Precipitation","Hamill, Thomas M.; Hagedorn, Renate; Whitaker, Jeffrey S.","","","","MONTHLY WEATHER REVIEW","JUL 2008","2008","136","7","","","","2620","2632","","10.1175/2007MWR2411.1","","","174","10.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","6","13","10","10","12","9","15","13","11","18","15","10","13","9","5"
"GIS-based spatial prediction of flood prone areas using standalone frequency ratio, logistic regression, weight of evidence and their ensemble techniques","Tehrany, Mahyat Shafapour; Shabani, Farzin; Jebur, Mustafa Neamah; Hong, Haoyuan; Chen, Wei; Xie, Xiaoshen","","","","GEOMATICS NATURAL HAZARDS & RISK","2017","2017","8","2","","","","1538","1561","","10.1080/19475705.2017.1362038","","","170","21.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","16","30","28","32","33","22"
"Evaluating Environmental Impacts on Tropical Cyclone Rapid Intensification Predictability Utilizing Statistical Models","Kaplan, John; Rozoff, Christopher M.; DeMaria, Mark; Sampson, Charles R.; Kossin, James P.; Velden, Christopher S.; Cione, Joseph J.; Dunion, Jason P.; Knaff, John A.; Zhang, Jun A.; Dostalek, John F.; Hawkins, Jeffrey D.; Lee, Thomas F.; Solbrig, Jeremy E.","","","","WEATHER AND FORECASTING","OCT 2015","2015","30","5","","","","1374","1396","","10.1175/WAF-D-15-0032.1","","","168","16.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","19","13","26","19","21","29","22"
"Comparative performance of six supervised learning methods for the development of models of hard rock pillar stability prediction","Zhou, Jian; Li, Xibing; Mitri, Hani S.","","","","NATURAL HAZARDS","OCT 2015","2015","79","1","","","","291","316","","10.1007/s11069-015-1842-3","","","166","16.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6","17","32","46","26","20","13"
"Flood Susceptibility Assessment in Bangladesh Using Machine Learning and Multi-criteria Decision Analysis","Rahman, Mahfuzur; Chen Ningsheng; Islam, Md Monirul; Dewan, Ashraf; Iqbal, Javed; Washakh, Rana Muhammad Ali; Tian Shufeng","","","","EARTH SYSTEMS AND ENVIRONMENT","DEC 2019","2019","3","3","","","","585","601","","10.1007/s41748-019-00123-y","","","158","26.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","32","45","31","34"
"Probabilistic quantitative precipitation forecasting using Ensemble Model Output Statistics","Scheuerer, M.","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","APR 2014","2014","140","680","","","","1086","1096","","10.1002/qj.2183","","","157","14.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7","7","12","12","14","26","27","17","14","14"
"Flood susceptibility mapping by ensemble evidential belief function and binomial logistic regression model on river basin of eastern India","Chowdhuri, Indrajit; Pal, Subodh Chandra; Chakrabortty, Rabin","","","","ADVANCES IN SPACE RESEARCH","MAR 1 2020","2020","65","5","","","","1466","1489","","10.1016/j.asr.2019.12.003","","","151","30.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","35","30","41","30"
"Binary logistic regression versus stochastic gradient boosted decision trees in assessing landslide susceptibility for multiple-occurring landslide events: application to the 2009 storm event in Messina (Sicily, southern Italy)","Lombardo, L.; Cama, M.; Conoscenti, C.; Maerker, M.; Rotigliano, E.","","","","NATURAL HAZARDS","DEC 2015","2015","79","3","","","","1621","1648","","10.1007/s11069-015-1915-3","","","151","15.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","16","20","21","28","12","26","9","13"
"Extending logistic regression to provide full-probability-distribution MOS forecasts","Wilks, Daniel S.","","","","METEOROLOGICAL APPLICATIONS","SEP 2009","2009","16","3","","","","361","368","","10.1002/met.134","","","151","9.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8","6","10","9","8","16","20","18","16","11","8","6","7"
"Perception of temperature and wind by users of public outdoor spaces: relationships with weather parameters and personal characteristics","Andrade, Henrique; Alcoforado, Maria-Joao; Oliveira, Sandra","","","","INTERNATIONAL JOURNAL OF BIOMETEOROLOGY","SEP 2011","2011","55","5","","","","665","680","","10.1007/s00484-010-0379-0","","","133","9.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","10","5","9","9","14","11","15","14","16","12","11"
"Landslide susceptibility mapping at Zonouz Plain, Iran using genetic programming and comparison with frequency ratio, logistic regression, and artificial neural network models","Nourani, Vahid; Pradhan, Biswajeet; Ghaffari, Hamid; Sharifi, Seyed Saber","","","","NATURAL HAZARDS","MAR 2014","2014","71","1","","","","523","547","","10.1007/s11069-013-0932-3","","","131","11.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","17","18","10","20","11","13","12","13"
"Evaluating the application of the statistical index method in flood susceptibility mapping and its comparison with frequency ratio and logistic regression methods","Tehrany, Mahyat Shafapour; Kumar, Lalit; Jebur, Mustafa Neamah; Shabani, Farzin","","","","GEOMATICS NATURAL HAZARDS & RISK","JAN 1 2019","2019","10","1","","","","79","101","","10.1080/19475705.2018.1506509","","","130","21.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","22","27","33","28"
