hail  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"How observations from automatic hail sensors in Switzerland shed light on local hailfall duration and compare with hailpad measurements","Kopp, Jerome; Manzato, Agostino; Hering, Alessandro; Germann, Urs; Martius, Olivia","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","JUL 17 2023","2023","16","14","","","","3487","3503","","10.5194/amt-16-3487-2023","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"An Analysis of the Impact of Vertical Wind Shear on Convection Initiation Using Large-Eddy Simulations: Importance of Wake Entrainment","LeBel, Luke J.; Markowski, Paul M.","","","","MONTHLY WEATHER REVIEW","JUN 2023","2023","151","7","","","","1667","1688","","10.1175/MWR-D-22-0176.1","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"Thunderstorm and hailstorm environments in Mexico","Leon-Cruz, Jose Francisco; Caetano, Ernesto; Cortes-Ramos, Jorge; Dominguez, Christian; Mendez-Perez, Juan Matias","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","AUG 2023","2023","43","10","","","","4379","4395","","10.1002/joc.8093","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Microphysical Pathways Active Within Thunderstorms and Their Sensitivity to CCN Concentration and Wind Shear","Barrett, Andrew I. I.; Hoose, Corinna","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","MAR 16 2023","2023","128","5","","","","","","e2022JD036965","10.1029/2022JD036965","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Space-time variation of large hail-producing mesoscale convective systems over a complex terrain of the Indian subcontinent as revealed by the integrated Tropical Rainfall Measuring Mission and Global Precipitation Measurement observations","Roy, Partha; Rao, Thota Narayana; Biswasharma, Rupraj; Sharma, Sanjay; Das, Sunit","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","MAY 2023","2023","43","6","","","","3023","3039","","10.1002/joc.8015","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Evaluation of WRF Simulation of Deep Convection in the US Southern Great Plains","Pryor, S. C.; Letson, F.; Shepherd, T.; Barthelmie, R. J.","","","","JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY","JAN 2023","2023","62","1","","","","41","62","","10.1175/JAMC-D-22-0090.1","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"Modelling hail hazard over Italy with ERA5 large-scale variables","Torralba, Veronica; Henin, Riccardo; Cantelli, Antonio; Scoccimarro, Enrico; Materia, Stefano; Manzato, Agostino; Gualdi, Silvio","","","","WEATHER AND CLIMATE EXTREMES","MAR 2023","2023","39","","","","","","","100535","10.1016/j.wace.2022.100535","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Hailstone Characteristics in Northeast Italy from 29 Years of Hailpad Data","Manzato, Agostino; Cicogna, Andrea; Centore, Massimo; Battistutta, Paolo; Trevisan, Mauro","","","","JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY","NOV 2022","2022","61","11","","","","1779","1795","","10.1175/JAMC-D-21-0251.1","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"Comparison of different forecasting tools for short-range lightning strike risk assessment","Bouchard, Aurelie; Buguet, Magalie; Chan-Hon-Tong, Adrien; Dezert, Jean; Lalande, Philippe","","","","NATURAL HAZARDS","JAN 2023","2023","115","2","","","","1011","1047","","10.1007/s11069-022-05546-x","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"Climate risk management with insurance or tax-exempted provisions? An empirical case study of hail and frost risk for wine and apple production in Styria","Simbuerger, Markus; Dreisiebner-Lanz, Sabrina; Kernitzkyi, Michael; Prettenthaler, Franz","","","","INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION","OCT 1 2022","2022","80","","","","","","","103216","10.1016/j.ijdrr.2022.103216","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Insured Corn Losses in the United States from Weather and Climate Perils","Bundy, Logan R.; Gensini, Vittorio A.; Russo, Mark S.","","","","JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY","AUG 2022","2022","61","8","","","","969","988","","10.1175/JAMC-D-21-0245.1","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"Sub-Severe and Severe Hail","Elmore, Kimberly L.; Allen, John T.; Gerard, Alan E.","","","","WEATHER AND FORECASTING","AUG 2022","2022","37","8","","","","1357","1369","","10.1175/WAF-D-21-0156.1","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"RETRACTED: Study on Meteorological Disaster Monitoring of Field Fruit Industry by Remote Sensing Data (Retracted Article)","Gao Bei; Zhang, Shuyu; Guo, Yanlong; Li Yanli; Ning Hu; Jun Liu","","","","ADVANCES IN METEOROLOGY","APR 12 2022","2022","2022","","","","","","","1659053","10.1155/2022/1659053","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0"
"Features of Development of a Supercell Convective Cloud at the Stage of Maximum Lightning Activity (August 19, 2015, the North Caucasus)","Abshaev, M. T.; Abshaev, A. M.; Sinkevich, A. A.; Mikhailovskii, Yu P.; Veremei, N. E.; Stasenko, V. N.; Adzhiev, A. Kh; Pawar, S. D.; Gopalakrishnan, V","","","","RUSSIAN METEOROLOGY AND HYDROLOGY","APR 2022","2022","47","4","","","","315","325","","10.3103/S1068373922040070","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1"
"Simulations of an extreme rainstorm event (1056.7 mm/day) along the South China coast: The effect of single- and double-moment cloud microphysics schemes on precipitation","Dong, Xuehan; Li, Jiangnan","","","","JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","APR 2022","2022","230","","","","","","","105852","10.1016/j.jastp.2022.105852","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1"
"Trend Analysis and Spatial Distribution of Meteorological Disaster Losses in China, 2004-2015","Qi, Qian; Jiang, Baofa; Ma, Wei; Marley, Gifty","","","","ATMOSPHERE","FEB 2022","2022","13","2","","","","","","208","10.3390/atmos13020208","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Characterisation of Thunderstorms with Multiple Lightning Jumps","Rigo, Tomeu; Farnell, Carme","","","","ATMOSPHERE","FEB 2022","2022","13","2","","","","","","171","10.3390/atmos13020171","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0"
"Multi-day hail clusters and isolated hail days in Switzerland - large-scale flow conditions and precursors","Barras, Helene; Martius, Olivia; Nisi, Luca; Schroeer, Katharina; Hering, Alessandro; Germann, Urs","","","","WEATHER AND CLIMATE DYNAMICS","DEC 6 2021","2021","2","4","","","","1167","1185","","10.5194/wcd-2-1167-2021","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"Numerical Simulation and the Underlying Mechanism of a Severe Hail-Producing Convective System in East China","Yin, Lei; Ping, Fan; Xu, Huanbin; Chen, Baojun","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUN 16 2021","2021","126","11","","","","","","e2019JD032285","10.1029/2019JD032285","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0"
"Near-Global Three-Dimensional Hail Signals Detected by Using GPM-DPR Observations","Seiki, Tatsuya","","","","JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","APR 2021","2021","99","2","","","SI","379","402","","10.2151/jmsj.2021-018","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"The local wavelet-based organization index - Quantification, localization and classification of convective organization from radar and satellite data","Brune, Sebastian; Buschow, Sebastian; Friederichs, Petra","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","APR 2021","2021","147","736","","","","1853","1872","","10.1002/qj.3998","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1"
